"","WorkerId","HITId","num_questions","num_missed","ratio_missed","native_english","country_usa","filler1","filler2","fillers_correct"
"1","A27VFM67RPD2L5","3ECKRY5B1QWX5OTNX37J64ZF3XEZIN",42,0,0,TRUE,TRUE,1,7,TRUE
"2","A2M5OXOREG5HYY","33TGB4G0LPHY979JQXI2NQLD6EWTX1",42,0,0,TRUE,TRUE,1,7,TRUE
"3","A2R1A479K07ME5","3TZ0XG8CBUKPARZXKJ1TGR38LYL899",42,1,0.0238095238095238,TRUE,TRUE,6,6,FALSE
"4","A3F3A89U4ZXJJD","3MVY4USGB6N04C792BDBAB2CGIEIS1",42,0,0,TRUE,TRUE,1,7,TRUE
"5","A147F5PJTHOB8A","3TTPFEFXCTKVLJYSPGSN9U55YG4H6N",42,0,0,TRUE,TRUE,1,7,TRUE
"6","A1945USNZHTROX","3RQVKZ7ZRKJAAT9FP5U8S4ZZ48627P",42,0,0,TRUE,TRUE,1,7,TRUE
"7","A1B1Y6OBCA7XTZ","3TC2K6WK9G2EA7EYZAME64VUFSC28C",42,0,0,TRUE,TRUE,1,7,TRUE
"8","A1B5SSGMTAQ9B5","3WKGUBL7SZMJSSD4XDE64OEYJ674LW",42,1,0.0238095238095238,TRUE,TRUE,1,7,TRUE
"9","A1BNYBF79IQ89T","3WKGUBL7SZMJSSD4XDE64OEYJ674LW",42,0,0,TRUE,TRUE,1,7,TRUE
"10","A1F3XD5WEK7H7E","3WKGUBL7SZMJSSD4XDE64OEYJ674LW",42,0,0,TRUE,TRUE,1,7,TRUE
"11","A1F9KLZGHE9DTA","3WKGUBL7SZMJSSD4XDE64OEYJ674LW",42,0,0,TRUE,TRUE,1,7,TRUE
"12","A1KS9LITOVPAT8","3RQVKZ7ZRKJAAT9FP5U8S4ZZ48627P",42,0,0,TRUE,TRUE,1,7,TRUE
"13","A1LTJHPUTL7WM9","3TC2K6WK9G2EA7EYZAME64VUFSC28C",42,0,0,TRUE,TRUE,1,7,TRUE
"14","A1M682B2WUSYJP","3WKGUBL7SZMJSSD4XDE64OEYJ674LW",42,1,0.0238095238095238,TRUE,TRUE,1,7,TRUE
"15","A1P6OXEJ86HQRM","3RQVKZ7ZRKJAAT9FP5U8S4ZZ48627P",42,0,0,TRUE,TRUE,1,7,TRUE
"16","A1SISJL5ST2PWH","3TC2K6WK9G2EA7EYZAME64VUFSC28C",42,0,0,TRUE,TRUE,1,7,TRUE
"17","A1VR1XQEQQXYUE","3WKGUBL7SZMJSSD4XDE64OEYJ674LW",42,1,0.0238095238095238,TRUE,TRUE,1,7,TRUE
"18","A1WS9UHL45VZ0X","3RQVKZ7ZRKJAAT9FP5U8S4ZZ48627P",42,0,0,TRUE,TRUE,1,7,TRUE
"19","A1XVEKS9O73ERE","3TC2K6WK9G2EA7EYZAME64VUFSC28C",42,0,0,TRUE,TRUE,1,7,TRUE
"20","A1Z26KLD8VFYUD","3WKGUBL7SZMJSSD4XDE64OEYJ674LW",42,0,0,TRUE,TRUE,1,7,TRUE
"21","A23KAJRDVCVGOE","3TTPFEFXCTKVLJYSPGSN9U55YG4H6N",42,0,0,TRUE,TRUE,1,7,TRUE
"22","A248QG4DPULP46","3TC2K6WK9G2EA7EYZAME64VUFSC28C",42,0,0,TRUE,TRUE,1,7,TRUE
"23","A2541C8MY0BYV3","3TTPFEFXCTKVLJYSPGSN9U55YG4H6N",42,0,0,TRUE,TRUE,1,7,TRUE
"24","A2E0LU8V4EUX5C","3RQVKZ7ZRKJAAT9FP5U8S4ZZ48627P",42,1,0.0238095238095238,TRUE,TRUE,1,7,TRUE
"25","A2EI9E6EBZEZO1","3TTPFEFXCTKVLJYSPGSN9U55YG4H6N",42,0,0,TRUE,TRUE,1,7,TRUE
"26","A2FGKKWP33DFWS","3TC2K6WK9G2EA7EYZAME64VUFSC28C",42,0,0,TRUE,TRUE,1,7,TRUE
"27","A2JDYN6QM8M5UN","3TC2K6WK9G2EA7EYZAME64VUFSC28C",42,0,0,TRUE,TRUE,1,7,TRUE
"28","A2XQ3CFB5HT2ZQ","3RQVKZ7ZRKJAAT9FP5U8S4ZZ48627P",42,0,0,TRUE,TRUE,1,7,TRUE
"29","A2Y6K5DW6G7H0T","3TTPFEFXCTKVLJYSPGSN9U55YG4H6N",42,0,0,TRUE,TRUE,1,7,TRUE
"30","A30HUZHJBOX1LK","3RQVKZ7ZRKJAAT9FP5U8S4ZZ48627P",42,0,0,TRUE,TRUE,1,7,TRUE
"31","A3908297ZI3LES","3TC2K6WK9G2EA7EYZAME64VUFSC28C",42,0,0,TRUE,TRUE,1,7,TRUE
"32","A3FOKP72T5I4FR","3WKGUBL7SZMJSSD4XDE64OEYJ674LW",42,0,0,TRUE,TRUE,1,7,TRUE
"33","A3K9GTQBOI7O5A","3WKGUBL7SZMJSSD4XDE64OEYJ674LW",42,0,0,TRUE,TRUE,1,7,TRUE
"34","A3PLWSCPFLCEGI","3TTPFEFXCTKVLJYSPGSN9U55YG4H6N",42,0,0,TRUE,TRUE,1,7,TRUE
"35","A3UPZ88FI1EJC","3RQVKZ7ZRKJAAT9FP5U8S4ZZ48627P",42,0,0,TRUE,TRUE,1,7,TRUE
"36","A8028AFBBS29G","3RQVKZ7ZRKJAAT9FP5U8S4ZZ48627P",42,1,0.0238095238095238,TRUE,TRUE,1,7,TRUE
"37","AFDC9A6Z60W2Z","3TTPFEFXCTKVLJYSPGSN9U55YG4H6N",42,0,0,TRUE,TRUE,1,7,TRUE
"38","AQMJMYR9MANOG","3TC2K6WK9G2EA7EYZAME64VUFSC28C",42,0,0,TRUE,TRUE,1,7,TRUE
"39","AVZOC3OGBQRX2","3TTPFEFXCTKVLJYSPGSN9U55YG4H6N",42,0,0,TRUE,TRUE,1,7,TRUE
"40","AZOT44NUTXOYT","3TTPFEFXCTKVLJYSPGSN9U55YG4H6N",42,1,0.0238095238095238,TRUE,TRUE,1,7,TRUE
"41","A11YS0T8MV3Q7C","388FBO7JZRTPEZU9YXISX5MUJ26YND",42,0,0,TRUE,TRUE,1,7,TRUE
"42","A12FTSX85NQ8N9","3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB",42,0,0,TRUE,TRUE,1,7,TRUE
"43","A18VIO909RWY6D","388FBO7JZRTPEZU9YXISX5MUJ26YND",42,0,0,TRUE,TRUE,1,7,TRUE
"44","A1JJYY622DGE5L","3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB",42,0,0,TRUE,TRUE,1,7,TRUE
"45","A1JVO7FLPATHUB","3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB",42,0,0,TRUE,TRUE,1,7,TRUE
"46","A1P2RQ166VS5BT","31ODACBENUFDLAVSFJIKJDTY7SXQSE",42,0,0,TRUE,TRUE,1,7,TRUE
"47","A1ZDR2UN7M92LI","31ODACBENUFDLAVSFJIKJDTY7SXQSE",42,0,0,TRUE,TRUE,1,7,TRUE
"48","A20X14OMRL0YPZ","3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB",42,0,0,TRUE,TRUE,1,7,TRUE
"49","A2CWJRAEFZ44HU","388FBO7JZRTPEZU9YXISX5MUJ26YND",42,0,0,TRUE,TRUE,1,7,TRUE
"50","A2DVJ6OMVVYTC7","3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB",42,0,0,TRUE,TRUE,1,7,TRUE
"51","A2GTJ0BD4CG1A2","388FBO7JZRTPEZU9YXISX5MUJ26YND",42,0,0,TRUE,TRUE,1,7,TRUE
"52","A2OVWCQ4B9AHFY","31ODACBENUFDLAVSFJIKJDTY7SXQSE",42,0,0,TRUE,TRUE,1,7,TRUE
"53","A2QD7QFGCUNF5N","3X52SWXE0X52YQ2IU6RQWX729QSWCU",42,0,0,TRUE,TRUE,1,7,TRUE
"54","A2V27A9GZA1NR2","388FBO7JZRTPEZU9YXISX5MUJ26YND",42,0,0,TRUE,TRUE,1,7,TRUE
"55","A2VB8KX3XUA6WU","3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB",42,0,0,TRUE,TRUE,1,7,TRUE
"56","A2XPWASDT8AYXH","388FBO7JZRTPEZU9YXISX5MUJ26YND",42,0,0,TRUE,TRUE,1,7,TRUE
"57","A2YAYHZYI7M3HD","31ODACBENUFDLAVSFJIKJDTY7SXQSE",42,0,0,TRUE,TRUE,1,7,TRUE
"58","A2YCMT5BPA0AG9","3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB",42,0,0,TRUE,TRUE,1,7,TRUE
"59","A2YGOORS5N9RW8","3X52SWXE0X52YQ2IU6RQWX729QSWCU",42,0,0,TRUE,TRUE,1,7,TRUE
"60","A2ZA3X3DBEMBCD","388FBO7JZRTPEZU9YXISX5MUJ26YND",42,0,0,TRUE,TRUE,1,7,TRUE
"61","A3D2GO0IFRFN6R","3X52SWXE0X52YQ2IU6RQWX729QSWCU",42,0,0,TRUE,TRUE,1,7,TRUE
"62","A3DS5B06ZCD3E3","3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB",42,0,0,TRUE,TRUE,1,7,TRUE
"63","A3FT3XPTOWHJMY","3X52SWXE0X52YQ2IU6RQWX729QSWCU",42,0,0,TRUE,TRUE,1,7,TRUE
"64","A3KF6O09H04SP7","31ODACBENUFDLAVSFJIKJDTY7SXQSE",42,0,0,TRUE,TRUE,1,7,TRUE
"65","A3MFK5UEUG95M3","31ODACBENUFDLAVSFJIKJDTY7SXQSE",42,1,0.0238095238095238,TRUE,TRUE,1,7,TRUE
"66","A3PYD7EU2WFST6","3X52SWXE0X52YQ2IU6RQWX729QSWCU",42,0,0,TRUE,TRUE,1,7,TRUE
"67","A3SH7B3UK915FC","31ODACBENUFDLAVSFJIKJDTY7SXQSE",42,3,0.0714285714285714,TRUE,TRUE,1,7,TRUE
"68","A3V2XCDF45VN9X","388FBO7JZRTPEZU9YXISX5MUJ26YND",42,0,0,FALSE,FALSE,1,7,TRUE
"69","A64JDJKE9DYCT","31ODACBENUFDLAVSFJIKJDTY7SXQSE",42,0,0,TRUE,TRUE,1,7,TRUE
"70","AAOEHS9LFB8KA","3X52SWXE0X52YQ2IU6RQWX729QSWCU",42,1,0.0238095238095238,TRUE,TRUE,1,7,TRUE
"71","AC5UD8N187QD6","3X52SWXE0X52YQ2IU6RQWX729QSWCU",42,0,0,TRUE,TRUE,1,7,TRUE
"72","AHPOOKYE7V04D","31ODACBENUFDLAVSFJIKJDTY7SXQSE",42,1,0.0238095238095238,TRUE,TRUE,1,NA,NA
"73","AJRY9ALX8069Y","3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB",42,0,0,TRUE,TRUE,1,7,TRUE
"74","AKMIORNF40ST7","388FBO7JZRTPEZU9YXISX5MUJ26YND",42,2,0.0476190476190476,TRUE,TRUE,1,7,TRUE
"75","ARWN6TT8EWCFJ","3X52SWXE0X52YQ2IU6RQWX729QSWCU",42,0,0,TRUE,TRUE,1,7,TRUE
"76","AUQ79MANVDU9B","3X52SWXE0X52YQ2IU6RQWX729QSWCU",42,0,0,TRUE,TRUE,1,7,TRUE
"77","A13I3UTEFM8852","3FDWKV9VCN22F8P4CV63H5RHIORUMH",42,0,0,TRUE,TRUE,1,7,TRUE
"78","A1AS4S7BOJPOEY","30U1YOGZGAWJW1RNAXC0JEMZODESDH",42,0,0,TRUE,TRUE,1,7,TRUE
"79","A1FKRZKU1H9YFC","3NI0WFPPI9GKAJSWR8L2326OCZ906B",42,0,0,TRUE,TRUE,1,7,TRUE
"80","A1KWC8TW8ANBQ8","3VZYA8PITOYORFSIMPBXBWSOG4Y05V",42,0,0,TRUE,TRUE,1,7,TRUE
"81","A1QIR3JFR56TKL","3NI0WFPPI9GKAJSWR8L2326OCZ906B",42,0,0,TRUE,TRUE,1,7,TRUE
"82","A1XXNB42VP10RB","3FDWKV9VCN22F8P4CV63H5RHIORUMH",42,0,0,TRUE,TRUE,1,7,TRUE
"83","A1YH2I4Y2SYAXJ","3VZYA8PITOYORFSIMPBXBWSOG4Y05V",42,0,0,TRUE,TRUE,1,7,TRUE
"84","A1Z1O6MMOB3UWW","30U1YOGZGAWJW1RNAXC0JEMZODESDH",42,0,0,TRUE,TRUE,1,7,TRUE
"85","A28RAZB2S5TF4N","3FDWKV9VCN22F8P4CV63H5RHIORUMH",42,0,0,TRUE,TRUE,1,7,TRUE
"86","A29SJZ0IEOHGMB","3FDWKV9VCN22F8P4CV63H5RHIORUMH",42,2,0.0476190476190476,TRUE,TRUE,1,7,TRUE
"87","A2PXJTMWGUE5DC","30U1YOGZGAWJW1RNAXC0JEMZODESDH",42,0,0,TRUE,TRUE,1,7,TRUE
"88","A2VNSNAN1LZBAM","3NI0WFPPI9GKAJSWR8L2326OCZ906B",42,0,0,TRUE,TRUE,1,7,TRUE
"89","A2ZL7BZA7RRMIN","3FDWKV9VCN22F8P4CV63H5RHIORUMH",42,1,0.0238095238095238,TRUE,TRUE,1,7,TRUE
"90","A326O3VWP8TO8N","3FDWKV9VCN22F8P4CV63H5RHIORUMH",42,0,0,TRUE,TRUE,1,7,TRUE
"91","A3CQDCNYJAX2X3","3NI0WFPPI9GKAJSWR8L2326OCZ906B",42,0,0,TRUE,TRUE,1,7,TRUE
"92","A3D3MQ814FCE0W","30U1YOGZGAWJW1RNAXC0JEMZODESDH",42,0,0,TRUE,TRUE,1,7,TRUE
"93","A3KSTXZKLRE3UC","3VZYA8PITOYORFSIMPBXBWSOG4Y05V",42,0,0,TRUE,TRUE,1,7,TRUE
"94","A3MYPYBVHX7FQ2","30U1YOGZGAWJW1RNAXC0JEMZODESDH",42,0,0,TRUE,TRUE,1,7,TRUE
"95","A3QZEKY53Y1IC6","3NI0WFPPI9GKAJSWR8L2326OCZ906B",42,0,0,TRUE,TRUE,1,7,TRUE
"96","A4E818Z7A5FST","3VZYA8PITOYORFSIMPBXBWSOG4Y05V",42,2,0.0476190476190476,TRUE,TRUE,1,7,TRUE
"97","AMPMTF5IAAMK8","3NI0WFPPI9GKAJSWR8L2326OCZ906B",42,0,0,TRUE,TRUE,1,7,TRUE
"98","AT8S19U5993HR","3VZYA8PITOYORFSIMPBXBWSOG4Y05V",42,0,0,TRUE,TRUE,6,7,FALSE
"99","AVPKE76DJLWK6","30U1YOGZGAWJW1RNAXC0JEMZODESDH",42,0,0,TRUE,TRUE,1,7,TRUE
"100","AZ69TBTDH7AZS","3VZYA8PITOYORFSIMPBXBWSOG4Y05V",42,0,0,TRUE,TRUE,1,7,TRUE
